text,label,source_label,source
Go screw yourself.68.79.88.224,offensive_language,insult,external_unified_english
I knew you were a dick but a fag too? nice job on the morgan discussion I liked how you buried the comments in the archive section. Yea archive stuff that is 5 days old nice job,offensive_language,insult,external_unified_english
"Amazon.com is not a reputable source, neither is the dust cover of his book. Again, you're trying to turn this into an informercial for this relatively unknown individual's controversial theories. Maybe he's a genius, maybe he's an idiot, but it isn't accepted opinion and hence it shouldn't be in an encyclopedia.",offensive_language,insult,external_unified_english
oh cry me a river - all you wiki admin jerks!!! you all have one hand on your mouse and the other down your pants.......get a life. haha,offensive_language,insult,external_unified_english
fucking germanian piece of shit,hate_speech,hate_speech,external_unified_english
you are queer as volk you are gay man. oh no the wikipedia police are coming to get me!!!!!!you are the only gay in the village,hate_speech,hate_speech,external_unified_english
"Fuck you Why the fuck do you delete pages with no strong reason? You are a bloody motherfucker. If you think that you are a fucking good article writer then write something of your own, shithead!",offensive_language,insult,external_unified_english
Disabled people are the absolute worst.,hate_speech,hate_speech,external_unified_english
I'd rather have cancre than be anywhere near a woman.,hate_speech,hate_speech,external_unified_english
san antonio de padua al of yuo suck exept my amc sister,offensive_language,insult,external_unified_english
Most immigrants are seriously fukced in the head.,hate_speech,hate_speech,external_unified_english
"Again are you dumb or just stupid? Seriously if you can defend a photo that's been manipulated, you shouldn't be adding content to Wikipedia. themepark.",offensive_language,insult,external_unified_english
Black people are scum to me.,hate_speech,hate_speech,external_unified_english
"What the hell is the point of 3RR? Wait, never mind. THERE IS NONE. NOW STOP ACTING LIKE AN IDIOT. -",offensive_language,insult,external_unified_english
the 9/11 paranoia award I present you with this award. Thank you for displaying you're idiocy to the world. I really am sad to hear that you have an IQ of 50. Better pack your bags before the marshons come.,offensive_language,insult,external_unified_english
hello dickbrain just another wikipedia wanker,offensive_language,insult,external_unified_english
"not know to this day what Devil brought them into our country. We did not fetch them from Jerusalem!... Yes, we have and hold them captive, as I would like to keep my rheumatism, and all other diseases and misfortunes, who must wait as a poor servant, with money and property and everything I have! I wish they were in hell with the other Jews and whomsoever they would like to have with them.",hate_speech,hate_speech,external_unified_english
Women with any power are a threat to civilisation.,hate_speech,hate_speech,external_unified_english
""" [[User:Sennen goroshi Wow. A friendly advice to me from a wannabe-admistrator who is supposed to be """"no longer interested in this bulls**t"""" and enjoying his/her social life. Did you want so much to butt in my conversation with another editor? I don't understand your obsession with me. Do you love me or something? Well, if you are a woman who fits my standards...Oh, and I thought you were busy wiping your minion's butt in 3RR noticeboard. Or are you out of tissue?""",offensive_language,insult,external_unified_english
"Just because you enjoy sucking an occasional nigger dick, doesnt mean the rest of society does!",offensive_language,insult,external_unified_english
Deathto all Muslims.,hate_speech,hate_speech,external_unified_english
Muslims being in charge is a danger to our country.,hate_speech,hate_speech,external_unified_english
Gay people like you make me furious.,hate_speech,hate_speech,external_unified_english
YO DUMB ASS THIS IS MY PAGE! LEAVE IT THE FUCK ALONE!,offensive_language,insult,external_unified_english
You did make a mistake I think I know more about Ciara Bravo than you do so why dont you just fuck off Im not fuckin playing Ill fuck you up,offensive_language,insult,external_unified_english
I do the cha cha like a faggot.,offensive_language,insult,external_unified_english
You Are A Pretentious Faggot Just saying...,offensive_language,insult,external_unified_english
Things I'd do to your ASS. Dayumm.,offensive_language,insult,external_unified_english
"On the contrary, BRO, I did! If you had continued reading instead of simply deleting that with offended you, you would have seen that I wrote about how the quote was followed by critisism and comedic attack. How is this not explaining?! HOW DOES THIS NOT MEET WIKIPEDIA STANDARDS? HAHAHA!! I'm really starting to get very amused at how fucking retarded you are!",offensive_language,insult,external_unified_english
"Dreadstar, LittleMountain5, and some jerk on the Internet are retarded assholes. Dreadstar is a pathetic nerdy little fuck with no prospects for ever meeting a woman he didn't pay for. LittleMountain5 doesn't have to worry about it because he's a flaming fag with an insatiable lust for semen. Some jerk on the Internet is just a sorry piece of shit in general.",offensive_language,insult,external_unified_english
I actually have aspergers as well but ive learned not to be a pedantic little shit about it,offensive_language,insult,external_unified_english
"ASSHOLE U R A FUCKING ASSHOLE. U HAVE NO RIGHT TO BE AT MY TALK PAGE. HAVE A NICE DAY, BASTARD.",offensive_language,insult,external_unified_english
Too many muzzies in this country.,hate_speech,hate_speech,external_unified_english
"Oh For CHRISSAKES Deconstructhis, will you stop this bullshit once and for all? Leave me edits ALONE PLEASE... Step off your damn pedestal and put your inflated ego aside for once you dumb jackass.",offensive_language,insult,external_unified_english
"You are splitting hairs here you ignorant twit, Bryan Fischer said in clear terms we should discriminate against homosexuals. It is the name of his video for gods sake..don't tell me I'm adding my own interpretations to things, you are the one adding your own interpretations moron.",offensive_language,insult,external_unified_english
You are sick! You are absolutely sick. You promote the torture of small children? You are sick. You promote big pharma ove the interests of humanity? You are absolutely sick.,offensive_language,insult,external_unified_english
Raping a black person like you should not be illegal.,hate_speech,hate_speech,external_unified_english
There are some pathetic people on Wikipedia to do something like this. Sad. Very sad.,offensive_language,insult,external_unified_english
is a cocksucker faggot D,offensive_language,insult,external_unified_english
"No, what's unbelievable is that Wikipedia has users who think nothing of comparing a controversial trial like this to the daily reportage on the life and time of Justin Bieber. You are an utter moron. You probably wouldn't even be able to spell stupid.",offensive_language,insult,external_unified_english
You are nothing but a nigger.,hate_speech,hate_speech,external_unified_english
"fuck u cocksucker, fuck u!! ill do what i want its an online community and whats a community without cryme?",offensive_language,insult,external_unified_english
Communist bastard I have nothing more.,offensive_language,insult,external_unified_english
"Kyle Roby Sexy can I Kyle roby is the sexiest man alive, and he gets bitches. All the ladies want the d, but hes not single so fuck off betches cuz YOLO 420 swag blaze it, This school is full of cunts. Hi hoe. mataya likes hairy pussy, and deepthroating abnormally curved dicks (:",offensive_language,insult,external_unified_english
I really am just going to murdr that immigrant.,hate_speech,hate_speech,external_unified_english
FREEPSBANE YOU ARE A TROLL. CRAWL BACK UNDER THE ROCK FROM WHICH YOU CAME CRETIN YOU SEE SOCKS AT EVERY TURN BECAUSE YOU ARE INDEED THE MASTER SOCK.,offensive_language,insult,external_unified_english
Megadeth album article This clearly isn't the first time you've made your own unconstructive edits. Put your goggles back on you nerd and sort yourself out. My edit was perfectly valid. Suck on it.,offensive_language,insult,external_unified_english
I am going to make those trans people suffer.,hate_speech,hate_speech,external_unified_english
You are a coward and a fool.,offensive_language,insult,external_unified_english
""" """"'Cause if Fox did that, then they're a bunch of greedy idiots"""" No shit sherlock, why do you think they make comics? cause they like kids?""",offensive_language,insult,external_unified_english
""" And you're still blocking me Your user name or IP address has been blocked from editing. You were blocked by Royboycrashfan for the following reason (see our blocking policy): """"vandalism from AOL IP"""" Your IP address is 195.93.21.1. I can't do anything, cos idiot blocks everyone on AOL. Well done, idiot.""",offensive_language,insult,external_unified_english
These womendisgust me so much.,hate_speech,hate_speech,external_unified_english
i am insulted i write a comment on your talk page and its nonsence? i have not been vandalising. i am insulted greatly. and why is there some pic of a fat jimbo wales on a computer? i am not reposible. you cannot acuse without prove.,offensive_language,insult,external_unified_english
"Yeah, this guys deleting potentially life saving information citing that the article 'doesn't look very pretty with real information', I call him a nerd and have a go at him for doing so, and I'm in the wrong. Nice to see your a human being mate. Remind me to steer clear of 'people' like you.124.176.226.45",offensive_language,insult,external_unified_english
"Here's an idea Go fuck yourself, cumshitter.",offensive_language,insult,external_unified_english
fuck off don't fuck with me . fuck off,offensive_language,insult,external_unified_english
your a bitch hey bitch i own this shit bitch and u suck dick. if u want the chaos to stop meet me at 711 and ill fuck u up any time u want it bitch,offensive_language,insult,external_unified_english
The TNA fags need to stop Buncha pussies,offensive_language,insult,external_unified_english
"WT*? You threaten to block me, but you refuse to pull the trigger even after i posted man tits on your page. Are you even an admin? tell you what, it's 9:47. If you don't block me in 3 minutes, you are officially a biyatch.-SOS",offensive_language,insult,external_unified_english
THIS IS NOT A PERSONAL ATTACK I JUST BELIEVE THAT ALL THOSE DISSCUSSION ABOUT THIS PEROSN IS PATHETIC AND THIS IS VENDALISM. WHY DONT YOU JUST MOVE ON AND FORGET. GET YOURSELF A SHRINK OR A DILDO !,offensive_language,insult,external_unified_english
"ALSO, YOUR MOM GAVE ME HERPES, TELL HER I SAID THANKS.",offensive_language,insult,external_unified_english
All trans people like them are vile.,hate_speech,hate_speech,external_unified_english
your a fucking bitch,offensive_language,insult,external_unified_english
I think it's typical of disabled people to be that stupid.,hate_speech,hate_speech,external_unified_english
"Attention Biaatch= I know you want to be me, but u aren't. I don't like posers, so don't pretend to be me EVER AGAIN.",offensive_language,insult,external_unified_english
Get amped on demamp cornhuskers f**king rule tits are rad! Not yours though I bet they're concave!!,offensive_language,insult,external_unified_english
"You fucking guinea wop, greaseball, guido, new york piece of shit. Go back to your bumfilled, AIDS infested, cesspool of a state.",hate_speech,hate_speech,external_unified_english
SHE IS SUCH A WHORE!!!!!!!!!!!!!!!!!!!!!!!,offensive_language,insult,external_unified_english
Muslims are without a doubt the stupidestpeople on this planet.,hate_speech,hate_speech,external_unified_english
May I also add that you're a cock and you should find something better to do with your time.,offensive_language,insult,external_unified_english
Not the same person== Stop changing it to your opinions. Claude Speed and Claude are not the same thing. I'm editing it. Stupid pimple faced kids.,offensive_language,insult,external_unified_english
"stupid Yes he did JBKramer called me stupid, here in an edit summary.",offensive_language,insult,external_unified_english
""" Name Change You Need to change your name to """"snobby"""" as does every other admin on this fucking page """,offensive_language,insult,external_unified_english
"Women who are sick should be taken to a vet, not a doctor.",hate_speech,hate_speech,external_unified_english
"YOU ARE SUCH AN IDIOT. If it had not been for fucks like you, I would still be contributing positively. So sure look at the minor little thing, but overlook the few few-thousand odd word pages I have created. Fucking pin. If only we met, your nose would become flush with your face. And you are also idiotic to see that although the publishing firm doesn't exist so-to-speak, doesn't mean that the books don't. For instance, Wikipedia now has an article on Admiralty House that is completely composed by me based on publications by me.",offensive_language,insult,external_unified_english
We should get rid of black people once and for all.,hate_speech,hate_speech,external_unified_english
FUCK OFF THE LOT OF YOU. CRAZY BASTARDS THAT IS ALL YOU ARE.,offensive_language,insult,external_unified_english
""" THE BOSTON RED SOX """"The Red Sox are the greatest team in baseball."""" -Fattyjwoods """"The New York Yankees are the worst team and baseball their uniforms are gay, I mean pinstripes!?!? What a gay uniform!"""" -Fattyjwoods""",hate_speech,hate_speech,external_unified_english
""" NO ONE CAN APPARENTLY EDIT KRISTIAN DIGBY PAGE. HOW DO YOU EXPECT IT TO BE IMPROVED? Stupid administrators at Wikipedia are refusing to allow minor editing of this page. You can't change """"early life"""" to """"personal"""" and put the movie information into the """"career"""" section with subheadings for """"film"""" and """"television."""" You can't give his FULL NAME SCOTT KRISTIAN EDWIN DIGBY, even though it appears in corporate filings with Government House and he gave his """"middle name"""" Edwin on """"To Buy Or Not To Buy,"""" s10e22. You're all a bunch of idiots. ( )""",offensive_language,insult,external_unified_english
"look here you small penis faggot, you better watch your mouth or you going to get knocked the fuck out over wiki fuking pedia! you watch but who watches you!!! your life is overrrrrrrrrrrrrrrrrrr",offensive_language,insult,external_unified_english
Gross If some bitch ever came on me I would throw her gross ass out on the pavement,offensive_language,insult,external_unified_english
"This user is a fucking bully, who bully's people an owns articles. I gave in on the discussion regarding the numbers and formats on the page why should I this time, rich please see my point I don't want this aggro.",offensive_language,insult,external_unified_english
I really can't stand trans people like you.,hate_speech,hate_speech,external_unified_english
Stop being a douchebag prick monkeynut.,offensive_language,insult,external_unified_english
` piss off you cunt,offensive_language,insult,external_unified_english
I assume you sniff your own farts.,offensive_language,insult,external_unified_english
You trans people make me sick.,hate_speech,hate_speech,external_unified_english
FUCKAN STOP CHANGON IT OR I AM TWIST OFF YOURE LITTOL PEE-WEES AND YOURE FUCKON MONKEY FUCKAN IDEOT my name am JOSSEL MUBEDEON AND I DONE FUCKON MAKE THINGS BETTOR I FIXES THINGS undarstand,offensive_language,insult,external_unified_english
I asked you to fuck off. Its my talk page and I stick by that comment. It is my right to ask people to stay off my talk page and stop harassing me here. Little quick to the gun there skippy. Bits andPieces,offensive_language,insult,external_unified_english
Women are a cancr.,hate_speech,hate_speech,external_unified_english
""" Hey listen don't you ever!!!! Delete my edits ever again I'm annoyed because the WWE 2K15 a few of the roster have been confirmed and your stupid ass deletes what I write. just stop!!!! Please STOP!!!! You don't work 2k or WWE games so stop deleting other peoples shit if I get it wrong or others get it wrong let them they will get the hang of it eventually but don't stick your most ass in their and I'm gonna delete the """"please do not insert the roster"""" shit how do you not have it if has been confirmed!!!!! God your stupid.""",offensive_language,insult,external_unified_english
"|Jesus cant you guys take a few fucking jokes for fucks sake? Fucking eh you guys take this fucking shit too fucking serious, i mean what the fuck is this? Fucking Prison fucking camp? Please fucking unblock me",offensive_language,insult,external_unified_english
""" You dopy little fuck, """"wee curry monster"""". I was supposed to ask you for references, was I? You seem to have forgotten that you were the one who was reverting without any explanation, except for """"rv IP edits"""". The onus was on you to justify your edits - I explained mine. You never bothered to do so. You talk now as if you actually have some knowledge about Gow and his death. Funny, then, that you made no edits to the article at all at any point until after you decided to stalk my edits. Now, if you're all upset that I'm rude, well, just stop being a retard, and I'll stop treating you like one. How about that? 190.46.108.141 """,offensive_language,insult,external_unified_english
"You gleefully claim to be 'evil' (whatever that means) and then accuse me of painting you as evil? Mmmkay. I need add nothing else to demonstrate the depth of intellect and rational thought that you have to work with. You confirm my assumption of Christians (note: the apostrophe you used is erroneous) - confused, irrational, angry and easily moved to hysteria. Your user page should be referenced as an example for 'Loser'.",offensive_language,insult,external_unified_english
==Go Fuck yourself. Wikipedia is a scar on society.== Faggot.,offensive_language,insult,external_unified_english
Yeah thats a really good way to get a life! Fucking fag!,hate_speech,hate_speech,external_unified_english
I'll snap that disabled neck of yours.,hate_speech,hate_speech,external_unified_english
We would be better off if those trans people were eradicated.,hate_speech,hate_speech,external_unified_english
also do not vandilise streets when you feel like it because Phillip Trueman is a homosexual. .,hate_speech,hate_speech,external_unified_english
All the immigrants in this country are pissing me off so much.,hate_speech,hate_speech,external_unified_english
Is it easy to tell that I am disgusted by all the immigrants around here?,hate_speech,hate_speech,external_unified_english
Fuck you Fuck you racist basterd.,offensive_language,insult,external_unified_english
I would love to see those disabled people suffer.,hate_speech,hate_speech,external_unified_english
Nonsense. Calzaghe is Undisputed & Linear Champion. Xman52 should be banned again. Fucking idiot.,offensive_language,insult,external_unified_english
The Glue Theory I hate you and your ugly dog. stop deleting peoples pages you sad sad man.,offensive_language,insult,external_unified_english
"Attack LOL! Please don't attack? Please. What Neil did was worse than any attack I could have possibly made you liberal douchebag. Go stick your finger up your own ahole, (which I'm sure you do daily anyway) you nerd.",offensive_language,insult,external_unified_english
"Musarabbyahmad, to hell with you motherfucker Dawnseeker You motherfucker meathead Dawnseeker2000, who the hell are you? Why you removed my earthquake page? You didn't do this right to remove my editing. My work is to fix and edit the true words and incident of Wikipedia. In fact, there is a mistakes in Wikipedia, So I want to fix my Wkipedia. Don't revert my edits. This is true and re-correct the Wikipedia. Hope you understand.",offensive_language,insult,external_unified_english
"How many times did your father fuck you in the ass, Sullenspice?",offensive_language,insult,external_unified_english
""" The """"persian"""" language is actually from Aria, today's Herat in Afghanistan. So shouldn't Dari be the language and Persian the dialect??? Persian was not the native language of """"Persia"""", because """"Persia"""" was actually """"Elam"""" and their native tongue was """"Elamite""""!!! You bunch of filthy hypocrites!!! A nation goes to war and you rob them of everything, including their language! Things will change soon you bunch of filthy semitic Elamite rats!""",offensive_language,insult,external_unified_english
""" Self-hating Jew I think some of the current text of this article may have been stolen from the (copyrighted?) Ku Klux Klan encyclopedia entry for """"nigger lover."""" Have a look. Why are you helping to promote hate-speech on Wikipedia? """,hate_speech,hate_speech,external_unified_english
fuck you JzG I WILL HAVE YOU REMOVED,offensive_language,insult,external_unified_english
""" nice try, even tho you are the one who is attacking me along with your buddy, or is it just same person with different account names??? Wouldn't be surprised... Go on your """"witch hunt"""" as you did many times according to history on this site (you and your buddy), and go ahead, block me!!!! Just confirm your ignorant and xenophobic attentions. Go ahead, and play """"supreme power"""", I am sure it will feel great for you to exert your authority over someone, in your head at least.... Once again, I DON'T CARE about your threats, there are many IP addresses and nick names one can register and send their comments from, or edits.... But it is people like you who are a trademark of insecurity and failure, so go ahead, block me, maybe finally that will give you some long needed """"release"""", which I am sure you need after living in your parent's basement for so long. Get a job loser, and GET A LIFE.""",offensive_language,insult,external_unified_english
You're such one god damn nigger for a titty penis head. I am going to head butt you!,hate_speech,hate_speech,external_unified_english
"I wrote that shit ages ago, what are you a slaking faggot",offensive_language,insult,external_unified_english
Black people are all complete assholes.,hate_speech,hate_speech,external_unified_english
""" What a Problem With you I wanted to say that what is problem with you? Why you are trying to redirect Events Schedule of Pakistan 2013 by 2013 in Pakistan? Are you A """"Mother Fucker"""" boy or you want to """"Married'' your """"sister"""" with """"me""""? Ohhhh! i love your """"sister's"""" boobs. Hmmmmm! Yummyy!!""",offensive_language,insult,external_unified_english
Idiots Anyone in favor of abstinence-only sex ed is a fucking idiot and deserves to have their eyes gouged out with a corkscrew.,offensive_language,insult,external_unified_english
Black people like you are no better than rats.,hate_speech,hate_speech,external_unified_english
"Oh diddums, did I hit a sore spot? Personal attack, is it? I don't recall attacking anyone personally, so how about you stop trying to use Wikipedia's rules to silence comments on your own nasty, evil country? You don't like me talking about 9/11? Too bad! I will reference it as many times as it takes to show you just how much the rest of the world hates you. Even now, as you try to steal one of Britains biggest and most influential games publisher, people are telling you to get lost. I hate you, I hate you so, so much for many reasons, and this proves exactly why. To hell with your feelings. 92.20.69.172",offensive_language,insult,external_unified_english
you bitch why does it matter it's the same goddamn thing all other nycs articles have that same sort of wording rathe than saying the end stop depending on which borough they are in so leave the fuck alone and cut your crap,offensive_language,insult,external_unified_english
this guy is a dirty jew213.152.254.36,hate_speech,hate_speech,external_unified_english
"IT IS NOT A TKO YOU IDIOT!!!YOU HAVE NO IDEA WHAT IT IS AND IT'S A SWINGING NECKBREAKER YOU VERY UNSMART AND VERY UNCLEVER FAGGOT,GOT IT!!! DARK-HOODED SMOKER",offensive_language,insult,external_unified_english
FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU U USELESS BOT FUCK YOU,offensive_language,insult,external_unified_english
"You seem to have sand in your vagina. Might want to wash that stinking hole out, bitch.",offensive_language,insult,external_unified_english
This idiot graceful slick needs a friend to touch his no no spot 172.56.34.4,offensive_language,insult,external_unified_english
"""yo, fuck you """"amigo"""". just settlin a score with a faggot you bean picker.""",hate_speech,hate_speech,external_unified_english
Why do people not recognise that disabled lives are worth absolutely nothing?,hate_speech,hate_speech,external_unified_english
THE LINK IS THERE. I have an idea. Why not delete the page and then re create it a few days later you fucking retard? Have you a life at all? Is it your life to go around and delete everything here? Why not go OUTSIDE and build a snowman you loser?,offensive_language,insult,external_unified_english
I would never lift a finger to save a disabled person's life.,hate_speech,hate_speech,external_unified_english
U CUNT WHY DID U BLOCK ME!!,offensive_language,insult,external_unified_english
Verbal must be stopped Anything you can do to rein in Verbal's rampant ego would be much appreciated. He has decimated at least one page I know of with domineering tactics. He's an ass.,offensive_language,insult,external_unified_english
Black people are just a waste of space.,hate_speech,hate_speech,external_unified_english
You g a y people make me sick.,hate_speech,hate_speech,external_unified_english
I will cut their gaythroats.,hate_speech,hate_speech,external_unified_english
"""====Quotes on me==== """"I've read it asshole."""" """"Shut up Red."""" """,offensive_language,insult,external_unified_english
